1,.0060776,44195e13,61977e13,14976e14,33054e14,45341e14,54797e14,6396e15,74646e14,81955e14,93666e14,10225e15,11005e15,11379e15,11745e15,12122e15,12525e15,12903e15,133e17,13737e15,14216e15,14739e15,15094e15,15306e15,15578e15,15918e15,16255e15,0,0
1,.0063162,47763e13,668e15,15883e14,35137e14,48359e14,58632e14,68596e14,80283e14,88252e14,10097e15,11026e15,11871e15,12277e15,12671e15,1308e16,13515e15,13924e15,14353e15,14824e15,1534e16,15904e15,16285e15,16512e15,16803e15,17165e15,17516e15,0,0
1,.0065641,5162e14,72015e13,16842e14,3734e15,51566e14,62714e14,73549e14,86332e14,95021e14,10884e15,1189e16,12806e15,13244e15,1367e16,14113e15,14584e15,15025e15,15488e15,15997e15,16553e15,1716e16,17569e15,17812e15,18123e15,18509e15,18875e15,0,0
1,.0068218,55788e13,77654e13,17856e14,39673e14,54974e14,67057e14,78838e14,92823e14,1023e16,11732e15,1282e16,13813e15,14288e15,14747e15,15228e15,15736e15,16212e15,16713e15,17261e15,17861e15,18514e15,18954e15,19213e15,19546e15,19956e15,20337e15,0,0
1,.0070896,60294e13,83752e13,1893e15,42141e14,58598e14,71676e14,84484e14,99785e14,11011e15,12644e15,13823e15,14898e15,15412e15,15909e15,1643e16,16979e15,17493e15,18033e15,18625e15,19272e15,19974e15,20447e15,20724e15,2108e16,21515e15,2191e16,0,0
1,.0073679,65164e13,90344e13,20066e14,44755e14,62451e14,76587e14,90512e14,10725e15,11851e15,13626e15,14903e15,16068e15,16625e15,17161e15,17725e15,18319e15,18875e15,19458e15,20097e15,20793e15,21549e15,22057e15,22353e15,22732e15,23195e15,23604e15,0,0
1,.0076571,70429e13,97472e13,21272e14,47524e14,6655e15,81807e14,96944e14,11525e15,12754e15,14683e15,16066e15,17329e15,17932e15,18511e15,19123e15,19764e15,20364e15,20994e15,21683e15,22434e15,23247e15,23792e15,24108e15,24513e15,25004e15,25426e15,0,0
1,.0079577,76119e13,10518e14,22551e14,50459e14,70912e14,87354e14,10381e15,12383e15,13723e15,15821e15,17318e15,18688e15,1934e16,19966e15,20629e15,21323e15,21971e15,22651e15,23394e15,24203e15,25077e15,25662e15,26e18,26431e15,26951e15,27385e15,0,0
1,.0082701,82269e13,11351e14,2391e15,53573e14,75557e14,93246e14,11113e15,13302e15,14764e15,17045e15,18667e15,20153e15,20859e15,21535e15,22253e15,23003e15,23703e15,24437e15,25239e15,26111e15,2705e16,27679e15,28039e15,28498e15,29049e15,29494e15,0,0
1,.0085948,88916e13,12252e14,25356e14,5688e15,80505e14,99506e14,11893e15,14286e15,15881e15,18362e15,20119e15,21731e15,22495e15,23226e15,24004e15,24815e15,25571e15,26364e15,27229e15,28168e15,29177e15,29852e15,30235e15,30725e15,31307e15,31761e15,0,0
1,.0089322,96102e13,13226e14,26897e14,60395e14,85776e14,10615e15,12725e15,15339e15,1708e16,19779e15,21682e15,23431e15,24258e15,25048e15,25892e15,26768e15,27584e15,2844e16,29373e15,30385e15,3147e16,32193e15,32602e15,33123e15,33738e15,34198e15,0,0
1,.0092828,10387e14,14279e14,28541e14,64135e14,91394e14,11322e15,13612e15,16466e15,18368e15,21303e15,23366e15,25262e15,26157e15,27013e15,27926e15,28873e15,29755e15,30679e15,31686e15,32775e15,33942e15,34717e15,35152e15,35707e15,36354e15,36819e15,0,0
1,.0096472,11226e14,15417e14,30297e14,68118e14,97383e14,12072e15,14558e15,17672e15,19749e15,22942e15,25177e15,27235e15,28204e15,29129e15,30119e15,31143e15,32095e15,33093e15,34179e15,35352e15,36605e15,37436e15,37899e15,38489e15,3917e16,39636e15,0,0
1,.010026,12133e14,16648e14,32176e14,72364e14,10377e15,12868e15,15564e15,18962e15,21231e15,24705e15,27127e15,2936e16,30409e15,31411e15,32482e15,33589e15,34617e15,35695e15,36866e15,3813e16,39476e15,40366e15,40858e15,41484e15,42201e15,42664e15,0,0
1,.010419,13114e14,17978e14,34189e14,76896e14,11058e15,13715e15,16637e15,2034e16,22821e15,266e17,29225e15,31648e15,32785e15,33869e15,35029e15,36226e15,37335e15,385e17,39763e15,41123e15,42569e15,43522e15,44044e15,4471e16,45461e15,45917e15,0,0
1,.010829,14174e14,19416e14,36347e14,81736e14,11784e15,14615e15,17778e15,21813e15,24526e15,28637e15,31483e15,34113e15,35344e15,36517e15,37774e15,39067e15,40264e15,41523e15,42885e15,44349e15,45902e15,46922e15,47476e15,48183e15,48969e15,49412e15,0,0
1,.011254,1532e15,20971e14,38665e14,8691e15,12559e15,15572e15,18993e15,23387e15,26355e15,30828e15,33912e15,36767e15,381e17,39371e15,40731e15,42129e15,43421e15,44782e15,4625e16,47826e15,49493e15,50585e15,51172e15,51921e15,52743e15,53166e15,0,0
1,.011695,16558e14,22652e14,41157e14,92445e14,13385e15,16589e15,20286e15,25068e15,28315e15,33182e15,36526e15,39625e15,41068e15,42445e15,43916e15,45429e15,46823e15,48293e15,49876e15,51572e15,53361e15,54529e15,5515e16,55945e15,56802e15,57197e15,0,0
1,.012154,17896e14,24469e14,43837e14,98369e14,14266e15,17672e15,21661e15,26862e15,30417e15,35711e15,39337e15,42701e15,44265e15,45756e15,47349e15,48984e15,50488e15,52077e15,53784e15,55609e15,57528e15,58777e15,59434e15,60275e15,61167e15,61526e15,0,0
1,.012632,19342e14,26433e14,46723e14,10471e15,15205e15,18824e15,23123e15,28777e15,3267e16,3843e16,4236e16,46013e15,47707e15,49323e15,51046e15,52815e15,54436e15,56154e15,57994e15,59958e15,62017e15,63351e15,64046e15,64935e15,65861e15,66174e15,0,0
1,.013127,20914e14,28565e14,49823e14,11149e15,16202e15,20048e15,24674e15,30818e15,35082e15,41349e15,45611e15,49578e15,51413e15,53165e15,55029e15,56942e15,58689e15,60547e15,62531e15,64644e15,66852e15,68276e15,69009e15,69949e15,70908e15,71162e15,0,0
1,.013643,22453e14,30735e14,53324e14,11911e15,17317e15,21412e15,26394e15,33055e15,37707e15,44513e15,4913e16,53431e15,55418e15,57314e15,59329e15,61397e15,6328e16,65288e15,67425e15,69696e15,72063e15,73584e15,74356e15,75348e15,76338e15,7652e16,0,0
1,.014178,24222e14,33169e14,56969e14,12702e15,1847e16,22824e15,28168e15,35397e15,40489e15,4789e16,52892e15,57562e15,59715e15,6177e16,63951e15,66186e15,68215e15,70387e15,7269e16,75133e15,7767e16,79292e15,80105e15,8115e16,82169e15,82263e15,0,0
1,.014735,26176e14,35837e14,60853e14,1354e16,19684e15,24314e15,30041e15,37885e15,43461e15,51513e15,56935e15,62008e15,64341e15,66569e15,68927e15,71345e15,7353e16,7588e16,78361e15,80988e15,83706e15,85436e15,8629e16,8739e16,88436e15,88422e15,0,0
1,.015313,28281e14,38714e14,65051e14,14441e15,20979e15,25906e15,32034e15,4054e16,46643e15,55403e15,6128e16,6679e16,6932e16,71735e15,74285e15,769e17,79254e15,81795e15,8447e16,87293e15,90204e15,92048e15,92944e15,941e17,95169e15,95027e15,0,0
1,.015914,30554e14,41823e14,69583e14,15408e15,22358e15,27606e15,34151e15,43372e15,5005e16,5958e16,6595e16,71936e15,74678e15,77296e15,80054e15,82883e15,85417e15,88166e15,91047e15,94082e15,97199e15,99163e15,1001e17,10131e16,1024e17,10211e16,0,0
1,.016539,33009e14,45182e14,74477e14,16444e15,23825e15,29421e15,36402e15,46392e15,53696e15,64064e15,70967e15,7747e16,80443e15,83282e15,86265e15,89324e15,92053e15,95027e15,9813e16,10139e16,10473e16,10682e16,1078e17,10907e16,11017e16,1097e17,0,0
1,.017188,3566e15,48812e14,79762e14,17557e15,25385e15,31361e15,38795e15,49612e15,57596e15,68876e15,76357e15,83422e15,86647e15,89725e15,9295e16,96259e15,99196e15,10241e16,10576e16,10926e16,11283e16,11505e16,11608e16,1174e17,11851e16,11783e16,0,0
1,.017863,38523e14,52734e14,85472e14,1875e16,27045e15,33434e15,4134e16,53046e15,61768e15,74041e15,82145e15,89823e15,9332e16,96658e15,10015e16,10372e16,10689e16,11037e16,11397e16,11773e16,12155e16,12391e16,12498e16,12636e16,12747e16,12654e16,0,0
1,.018564,41615e14,56971e14,91642e14,20031e15,28811e15,3565e16,44047e15,56706e15,66228e15,79582e15,88361e15,96706e15,1005e17,10412e16,10789e16,11176e16,11516e16,11893e16,1228e17,12685e16,13093e16,13344e16,13454e16,13598e16,13708e16,13587e16,0,0
1,.019293,44952e14,61549e14,9831e15,21406e15,30688e15,3802e16,46929e15,60609e15,70995e15,85526e15,95035e15,1041e17,10822e16,11215e16,11622e16,12041e16,12407e16,12814e16,13232e16,13666e16,14102e16,14368e16,14483e16,14632e16,1474e17,14586e16,0,0
1,.020051,48556e14,66495e14,10552e15,22882e15,32684e15,40555e15,49997e15,6477e16,7609e16,91901e15,1022e17,11206e16,11652e16,12078e16,12519e16,12972e16,13366e16,13806e16,14255e16,14721e16,15187e16,15469e16,15588e16,15742e16,15846e16,15656e16,0,0
1,.020838,52447e14,71838e14,11331e15,24465e15,34807e15,43267e15,53266e15,69205e15,81533e15,98737e15,10989e16,12061e16,12545e16,13007e16,13483e16,13973e16,14398e16,14874e16,15357e16,15857e16,16354e16,16653e16,16775e16,16934e16,17034e16,168e18,0,0
1,.021656,56647e14,7761e15,12173e15,26165e15,37064e15,46169e15,56751e15,73932e15,87346e15,10607e16,11814e16,12979e16,13505e16,14006e16,14521e16,15051e16,15508e16,16022e16,16542e16,17079e16,17609e16,17926e16,18051e16,18214e16,18307e16,18025e16,0,0
1,.022506,6118e15,83845e14,13083e15,2799e16,39465e15,49274e15,60468e15,7897e16,93553e15,11392e16,12699e16,13966e16,14537e16,1508e17,15637e16,1621e17,16703e16,17258e16,17817e16,18393e16,18959e16,19293e16,19421e16,19587e16,19672e16,19335e16,0,0
1,.023389,66074e14,90579e14,14067e15,29949e15,42021e15,52597e15,64434e15,8434e16,10018e16,12234e16,13649e16,15027e16,15647e16,16235e16,16837e16,17457e16,17988e16,18587e16,19189e16,19806e16,20409e16,20762e16,20893e16,21062e16,21136e16,20735e16,0,0
1,.024307,71355e14,97853e14,15131e15,32052e15,44741e15,56153e15,68668e15,90061e15,10725e16,13136e16,14667e16,16166e16,16839e16,17476e16,18128e16,18798e16,19371e16,20017e16,20664e16,21326e16,21968e16,22341e16,22472e16,22643e16,22704e16,22232e16,0,0
1,.025262,77053e14,10571e15,16281e15,3431e16,47638e15,5996e16,73192e15,96157e15,1148e17,14102e16,1576e17,17389e16,1812e17,18811e16,19516e16,20241e16,20857e16,21555e16,22251e16,2296e17,23644e16,24036e16,24168e16,2434e17,24384e16,23832e16,0,0
1,.026253,83202e14,11419e15,17524e15,36734e15,50727e15,64035e15,78026e15,10265e16,12285e16,15137e16,16931e16,18702e16,19497e16,20245e16,21007e16,21792e16,22457e16,23209e16,23957e16,24716e16,25444e16,25856e16,25989e16,2616e17,26184e16,25541e16,0,0
1,.027284,89835e14,12336e15,18868e15,39336e15,5402e16,68398e15,83194e15,10957e16,13143e16,16246e16,18187e16,20113e16,20976e16,21786e16,22611e16,23459e16,24176e16,24988e16,25791e16,26604e16,27378e16,27811e16,27942e16,28112e16,28111e16,27366e16,0,0
1,.028355,96992e14,13325e15,20322e15,4213e16,57535e15,7307e16,88721e15,11695e16,14059e16,17432e16,19533e16,21627e16,22565e16,23442e16,24334e16,25252e16,26025e16,269e18,27762e16,28633e16,29455e16,29909e16,30037e16,30204e16,30173e16,29314e16,0,0
1,.029468,10471e15,14393e15,21893e15,4513e16,61288e15,78072e15,94633e15,12481e16,15036e16,18703e16,20976e16,23252e16,24271e16,25221e16,26186e16,27178e16,28012e16,28955e16,29881e16,30813e16,31685e16,32161e16,32285e16,32446e16,32381e16,31394e16,0,0
1,.030625,11304e15,15547e15,23591e15,48351e15,65298e15,83428e15,10096e16,13318e16,16078e16,20063e16,22523e16,24996e16,26103e16,27133e16,28175e16,29249e16,30149e16,31164e16,32158e16,33156e16,3408e17,34578e16,34695e16,34848e16,34743e16,33614e16,0,0
1,.031827,12201e15,16792e15,25426e15,51809e15,69587e15,89164e15,10773e16,14211e16,17189e16,21518e16,2418e17,26867e16,2807e17,29185e16,30313e16,31474e16,32444e16,33538e16,34605e16,35671e16,36651e16,3717e17,37279e16,37422e16,37269e16,35981e16,0,0
1,.033076,1317e16,18136e15,27411e15,55522e15,74177e15,95307e15,11498e16,15163e16,18373e16,23075e16,25955e16,28875e16,30181e16,31389e16,32609e16,33865e16,34911e16,36088e16,37233e16,38373e16,39411e16,39951e16,4005e17,40178e16,39971e16,38506e16,0,0
1,.034375,14213e15,19588e15,29555e15,5951e16,7909e16,10189e16,12274e16,16179e16,19637e16,24742e16,27857e16,31029e16,32447e16,33756e16,35074e16,36433e16,37561e16,38829e16,40057e16,41275e16,42372e16,42933e16,43018e16,4313e17,42859e16,41197e16,0,0
1,.035724,15338e15,21154e15,31874e15,63791e15,84354e15,10893e16,13104e16,17263e16,20984e16,26525e16,29894e16,3334e17,34879e16,36297e16,37722e16,39192e16,40408e16,41772e16,43089e16,44389e16,45548e16,46129e16,46199e16,46289e16,45945e16,44065e16,0,0
1,.037127,16551e15,22844e15,3438e16,68389e15,89996e15,11648e16,13994e16,1842e17,22422e16,28432e16,32076e16,35818e16,37488e16,39024e16,40565e16,42154e16,43465e16,44933e16,46345e16,47733e16,48956e16,49556e16,49607e16,4967e17,49243e16,4712e17,0,0
1,.038584,17858e15,24668e15,3709e16,73325e15,96045e15,12457e16,14947e16,19656e16,23955e16,30473e16,34412e16,38475e16,40286e16,41951e16,43617e16,45336e16,46748e16,48327e16,4984e17,51321e16,5261e17,53228e16,53256e16,53287e16,52764e16,50373e16,0,0
1,.040099,19265e15,26636e15,40019e15,78627e15,10253e16,13323e16,15967e16,20977e16,25591e16,32655e16,36912e16,41323e16,43288e16,45092e16,46892e16,48751e16,50272e16,51971e16,53592e16,5517e17,56528e16,57162e16,57163e16,57155e16,56524e16,53836e16,0,0
1,.041673,20782e15,2876e16,43186e15,8432e16,1095e17,14251e16,1706e17,2239e17,27336e16,3499e17,39589e16,44376e16,46506e16,48462e16,50408e16,52418e16,54055e16,55883e16,57619e16,593e18,60728e16,61375e16,61345e16,61292e16,60538e16,57521e16,0,0
1,.043309,22416e15,31051e15,46611e15,90434e15,11697e16,15245e16,1823e17,23901e16,29199e16,37488e16,42454e16,47649e16,49957e16,52077e16,5418e17,56353e16,58115e16,60081e16,6194e17,6373e17,65229e16,65887e16,6582e17,65713e16,6482e17,61442e16,0,0
1,.045009,24175e15,33522e15,50315e15,97001e15,12499e16,1631e17,19484e16,25519e16,31187e16,40159e16,45519e16,51156e16,53657e16,55955e16,58227e16,60575e16,62471e16,64586e16,66575e16,6848e17,70052e16,70717e16,70608e16,70438e16,69389e16,6561e17,0,0
1,.046776,2607e16,36187e15,54322e15,10405e16,1336e17,17452e16,20828e16,27251e16,3331e17,43016e16,48799e16,54913e16,57622e16,60113e16,62569e16,65106e16,67144e16,6942e17,71547e16,73572e16,75218e16,75886e16,7573e17,75486e16,7426e17,70042e16,0,0
1,.048612,28109e15,39062e15,58658e15,11163e16,14285e16,18675e16,22268e16,29107e16,35577e16,4607e17,52307e16,58938e16,61872e16,64572e16,67226e16,69966e16,72157e16,74604e16,76879e16,79031e16,80751e16,81417e16,81206e16,80876e16,79453e16,7475e17,0,0
1,.05052,30303e15,4216e16,63349e15,11976e16,15278e16,19985e16,2381e17,31096e16,37998e16,49337e16,56059e16,6325e17,66427e16,69353e16,72219e16,75179e16,77534e16,80164e16,82596e16,8488e17,86674e16,87333e16,87059e16,86632e16,84987e16,79752e16,0,0
1,.052503,32665e15,45502e15,68427e15,1285e17,16344e16,2139e17,25463e16,33229e16,40584e16,52829e16,6007e17,67867e16,71306e16,74477e16,77574e16,80769e16,83298e16,86125e16,88724e16,91147e16,93015e16,9366e17,93315e16,92774e16,90883e16,85062e16,0,0
1,.054564,35206e15,49104e15,73924e15,13789e16,1749e17,22895e16,27235e16,35516e16,43347e16,56563e16,6436e17,72811e16,76534e16,79968e16,83315e16,86763e16,89479e16,92516e16,95292e16,97859e16,998e18,10042e17,99998e16,99327e16,97161e16,90698e16,0,0
1,.056706,37939e15,52986e15,79876e15,14797e16,18721e16,24508e16,29134e16,3797e17,463e18,60554e16,68946e16,78104e16,82134e16,85852e16,89468e16,93187e16,96104e16,99366e16,10233e17,10505e17,10706e17,10765e17,10713e17,10632e17,10384e17,96677e16,0,0
1,.058932,40877e15,57169e15,86319e15,1588e17,20043e16,26238e16,31169e16,40602e16,49456e16,6482e17,73848e16,8377e17,88132e16,92156e16,96063e16,10007e17,1032e18,10671e17,10987e17,11274e17,11482e17,11537e17,11475e17,11377e17,11096e17,10302e17,0,0
1,.061246,44036e15,61676e15,93294e15,17044e16,21464e16,28091e16,33351e16,43426e16,5283e17,6938e17,79088e16,89835e16,94556e16,98909e16,10313e17,10745e17,11081e17,11457e17,11794e17,12098e17,12312e17,12362e17,12289e17,12171e17,11852e17,10974e17,0,0
1,.06365,47431e15,66531e15,10085e16,18294e16,2299e17,30079e16,3569e17,46456e16,56437e16,74253e16,84689e16,96325e16,10144e17,10614e17,1107e18,11536e17,11896e17,123e19,12659e17,1298e18,132e19,13243e17,13156e17,13018e17,12657e17,11686e17,0,0
1,.066149,51079e15,7176e16,10902e16,19637e16,24631e16,32209e16,38198e16,49707e16,60294e16,79459e16,90675e16,10327e17,1088e18,11389e17,11881e17,12383e17,12769e17,13202e17,13585e17,13923e17,14148e17,14183e17,14082e17,13919e17,13512e17,12441e17,0,0
1,.068745,54997e15,77391e15,11787e16,2108e17,26394e16,34493e16,40886e16,53195e16,64419e16,85023e16,97072e16,1107e18,11669e17,12218e17,1275e18,1329e18,13704e17,14168e17,14576e17,14931e17,15161e17,15186e17,15069e17,14879e17,14421e17,13239e17,0,0
1,.071444,59207e15,83455e15,12744e16,2263e17,28288e16,36943e16,43769e16,56938e16,68831e16,90967e16,10391e17,11865e17,12513e17,13106e17,1368e18,14261e17,14706e17,15202e17,15636e17,1601e18,16243e17,16257e17,1612e18,159e19,15386e17,14084e17,0,0
1,.074249,63727e15,89983e15,1378e17,24295e16,30324e16,39569e16,46859e16,60954e16,73552e16,97317e16,11122e17,12716e17,13417e17,14056e17,14676e17,15301e17,15778e17,16308e17,1677e18,17162e17,17398e17,17398e17,17241e17,16987e17,16411e17,14978e17,0,0
1,.077163,68577e15,97008e15,14899e16,26085e16,32512e16,42386e16,50173e16,65261e16,78603e16,1041e18,11903e17,13626e17,14384e17,15072e17,15743e17,16414e17,16925e17,17493e17,17983e17,18394e17,18631e17,18615e17,18434e17,18143e17,17499e17,15923e17,0,0
1,.080193,73781e15,10457e16,1611e17,28007e16,34864e16,45406e16,53727e16,69882e16,84008e16,11135e17,12737e17,14599e17,15419e17,16161e17,16884e17,17605e17,18153e17,18759e17,1928e18,1971e18,19946e17,19911e17,19705e17,19371e17,18652e17,16922e17,0,0
1,.083341,79362e15,1127e17,17417e16,30073e16,37391e16,48646e16,57538e16,74839e16,89792e16,1191e18,1363e18,1564e18,16527e17,17325e17,18106e17,18879e17,19466e17,20114e17,20666e17,21116e17,21349e17,21293e17,21057e17,20677e17,19876e17,17977e17,0,0
1,.086612,85346e15,12144e16,18828e16,32292e16,40108e16,5212e17,61625e16,80155e16,95983e16,12737e17,14583e17,16753e17,17712e17,1857e18,19413e17,20243e17,20872e17,21563e17,22148e17,22617e17,22845e17,22764e17,22496e17,22064e17,21173e17,19091e17,0,0
1,.090012,91759e15,13084e16,20351e16,34676e16,43028e16,55847e16,66008e16,85856e16,10261e17,13621e17,15603e17,17943e17,1898e18,19902e17,20811e17,21701e17,22374e17,23112e17,23731e17,24219e17,2444e18,24331e17,24026e17,23537e17,22547e17,20266e17,0,0
1,.093546,98631e15,14095e16,21994e16,37238e16,46166e16,59844e16,70709e16,91969e16,10971e17,14566e17,16692e17,19216e17,20336e17,21326e17,22306e17,2326e18,23981e17,24767e17,25422e17,25928e17,26139e17,25998e17,25652e17,25101e17,24003e17,21505e17,0,0
1,.097218,10599e16,15181e16,23765e16,39991e16,49539e16,64132e16,7575e17,98524e16,1173e18,15576e17,17857e17,20577e17,21787e17,2285e18,23906e17,24927e17,25699e17,26535e17,27227e17,27751e17,27949e17,27771e17,27381e17,26759e17,25543e17,22812e17,0,0
1,.10103,11387e16,16348e16,25673e16,42948e16,53164e16,68731e16,81157e16,10555e17,12544e17,16655e17,19102e17,22032e17,23339e17,24478e17,25616e17,26709e17,27534e17,28424e17,29154e17,29696e17,29876e17,29658e17,29217e17,28518e17,27174e17,24188e17,0,0
1,.105,12231e16,17602e16,2773e17,46125e16,5706e17,73665e16,86955e16,11309e17,13415e17,17809e17,20433e17,23587e17,24998e17,26219e17,27444e17,28614e17,29495e17,30442e17,31211e17,31769e17,31928e17,31663e17,31166e17,30383e17,28898e17,25638e17,0,0
1,.10912,13134e16,18949e16,29943e16,49539e16,61248e16,78957e16,93174e16,12116e17,14347e17,19042e17,21856e17,2525e18,26772e17,2808e18,29398e17,30649e17,3159e18,32595e17,33405e17,33977e17,3411e18,33793e17,33235e17,32359e17,30721e17,27163e17,0,0
1,.11341,141e18,20394e16,32326e16,53206e16,65749e16,84633e16,99844e16,12982e17,15346e17,20361e17,23377e17,27028e17,28668e17,30068e17,31487e17,32823e17,33827e17,34894e17,35745e17,3633e18,36431e17,36057e17,35429e17,34451e17,32647e17,28768e17,0,0
1,.11786,15132e16,21946e16,34888e16,57145e16,70587e16,90723e16,107e19,1391e18,16416e17,21771e17,25003e17,28927e17,30695e17,32193e17,33718e17,35144e17,36216e17,37347e17,3824e18,38836e17,38899e17,3846e18,37757e17,36667e17,34681e17,30454e17,0,0
1,.12248,16235e16,2361e17,37644e16,61376e16,75787e16,97256e16,11467e17,14905e17,17562e17,23278e17,26741e17,30958e17,32861e17,34464e17,36101e17,37623e17,38765e17,39963e17,40898e17,41504e17,41522e17,41011e17,40224e17,39011e17,36828e17,32226e17,0,0
1,.12729,17412e16,25394e16,40606e16,65921e16,81377e16,10426e17,1229e18,15971e17,18789e17,2489e18,286e19,33128e17,35177e17,36889e17,38647e17,40269e17,41486e17,42753e17,43731e17,44342e17,44308e17,43716e17,42837e17,41491e17,39093e17,34087e17,0,0
1,.13229,1867e17,27307e16,43789e16,70803e16,87387e16,11178e17,13173e17,17113e17,20103e17,26615e17,30587e17,35446e17,3765e18,39479e17,41365e17,43094e17,44388e17,45727e17,46748e17,47361e17,47266e17,46586e17,45605e17,44113e17,41482e17,36039e17,0,0
1,.13748,20011e16,29357e16,47208e16,76045e16,93848e16,11984e17,1412e18,18337e17,21511e17,28458e17,32711e17,37924e17,40293e17,42245e17,44267e17,46107e17,47484e17,48897e17,4996e18,50572e17,50407e17,49627e17,48535e17,46883e17,44e20,38086e17,0,0
1,.14288,21441e16,31554e16,5088e17,81675e16,10079e17,12849e17,15135e17,19649e17,23019e17,30431e17,34981e17,4057e18,43116e17,45199e17,47364e17,49322e17,50784e17,52273e17,53379e17,53984e17,53738e17,5285e18,51635e17,49808e17,46652e17,4023e18,0,0
1,.14849,22965e16,33906e16,5482e17,87721e16,10827e17,13777e17,16224e17,21055e17,24635e17,3254e18,37408e17,43397e17,4613e18,48352e17,50669e17,5275e18,54302e17,55869e17,57016e17,57609e17,57272e17,56263e17,54913e17,52897e17,49444e17,42476e17,0,0
1,.15432,24588e16,36423e16,59049e16,94211e16,1163e18,14772e17,17392e17,22561e17,26365e17,34796e17,40003e17,46417e17,49349e17,51718e17,54194e17,56404e17,58051e17,59698e17,60885e17,6146e18,61017e17,59875e17,58378e17,56156e17,52382e17,44827e17,0,0
1,.16038,26316e16,39117e16,63584e16,10118e17,12494e17,15839e17,18644e17,24174e17,28218e17,37208e17,42776e17,49642e17,52786e17,55309e17,57954e17,603e19,62045e17,63772e17,64997e17,65547e17,64986e17,63697e17,62039e17,59592e17,55471e17,47284e17,0,0
1,.16667,28154e16,41999e16,68448e16,10866e17,13424e17,16983e17,19988e17,25902e17,30203e17,39789e17,4574e18,53086e17,56454e17,59141e17,61963e17,6445e18,66298e17,68107e17,69366e17,69884e17,69189e17,67738e17,65904e17,63214e17,58717e17,49853e17,0,0
1,.17321,3011e17,45081e16,73663e16,11669e17,14423e17,1821e18,21428e17,27754e17,32329e17,42548e17,48908e17,56762e17,60368e17,63228e17,66236e17,68871e17,70826e17,72717e17,74008e17,74484e17,73638e17,7201e18,69984e17,67029e17,62127e17,52535e17,0,0
1,.18001,32188e16,48375e16,7925e17,1253e18,15499e17,19525e17,22973e17,29737e17,34606e17,45499e17,52293e17,60687e17,64544e17,67587e17,70791e17,73579e17,75645e17,77617e17,78936e17,79361e17,78345e17,76522e17,74288e17,71045e17,65705e17,55333e17,0,0
1,.18708,34395e16,51894e16,85236e16,13455e17,16656e17,20935e17,24629e17,3186e18,37045e17,48655e17,5591e18,64876e17,68999e17,72234e17,75642e17,7859e18,80771e17,82824e17,84166e17,84529e17,83324e17,81287e17,78825e17,75272e17,69459e17,58251e17,0,0
