    1   7.0896E-03   6.0294E+17   8.3752E+17   1.8930E+18   4.2141E+18   5.8598E+18   7.1676E+18   8.4484E+18   9.9785E+18   1.1011E+19   1.2644E+19   1.3823E+19   1.4898E+19   1.5412E+19   1.5909E+19   1.6430E+19   1.6979E+19   1.7493E+19   1.8033E+19   1.8625E+19   1.9272E+19   1.9974E+19   2.0447E+19   2.0724E+19   2.1080E+19   2.1515E+19   2.1910E+19
    1   7.3679E-03   6.5164E+17   9.0344E+17   2.0066E+18   4.4755E+18   6.2451E+18   7.6587E+18   9.0512E+18   1.0725E+19   1.1851E+19   1.3626E+19   1.4903E+19   1.6068E+19   1.6625E+19   1.7161E+19   1.7725E+19   1.8319E+19   1.8875E+19   1.9458E+19   2.0097E+19   2.0793E+19   2.1549E+19   2.2057E+19   2.2353E+19   2.2732E+19   2.3195E+19   2.3604E+19
    1   7.6571E-03   7.0429E+17   9.7472E+17   2.1272E+18   4.7524E+18   6.6550E+18   8.1807E+18   9.6944E+18   1.1525E+19   1.2754E+19   1.4683E+19   1.6066E+19   1.7329E+19   1.7932E+19   1.8511E+19   1.9123E+19   1.9764E+19   2.0364E+19   2.0994E+19   2.1683E+19   2.2434E+19   2.3247E+19   2.3792E+19   2.4108E+19   2.4513E+19   2.5004E+19   2.5426E+19
    1   7.9577E-03   7.6119E+17   1.0518E+18   2.2551E+18   5.0459E+18   7.0912E+18   8.7354E+18   1.0381E+19   1.2383E+19   1.3723E+19   1.5821E+19   1.7318E+19   1.8688E+19   1.9340E+19   1.9966E+19   2.0629E+19   2.1323E+19   2.1971E+19   2.2651E+19   2.3394E+19   2.4203E+19   2.5077E+19   2.5662E+19   2.6000E+19   2.6431E+19   2.6951E+19   2.7385E+19
    1   8.2701E-03   8.2269E+17   1.1351E+18   2.3910E+18   5.3573E+18   7.5557E+18   9.3246E+18   1.1113E+19   1.3302E+19   1.4764E+19   1.7045E+19   1.8667E+19   2.0153E+19   2.0859E+19   2.1535E+19   2.2253E+19   2.3003E+19   2.3703E+19   2.4437E+19   2.5239E+19   2.6111E+19   2.7050E+19   2.7679E+19   2.8039E+19   2.8498E+19   2.9049E+19   2.9494E+19
    1   8.5948E-03   8.8916E+17   1.2252E+18   2.5356E+18   5.6880E+18   8.0505E+18   9.9506E+18   1.1893E+19   1.4286E+19   1.5881E+19   1.8362E+19   2.0119E+19   2.1731E+19   2.2495E+19   2.3226E+19   2.4004E+19   2.4815E+19   2.5571E+19   2.6364E+19   2.7229E+19   2.8168E+19   2.9177E+19   2.9852E+19   3.0235E+19   3.0725E+19   3.1307E+19   3.1761E+19
    1   8.9322E-03   9.6102E+17   1.3226E+18   2.6897E+18   6.0395E+18   8.5776E+18   1.0615E+19   1.2725E+19   1.5339E+19   1.7080E+19   1.9779E+19   2.1682E+19   2.3431E+19   2.4258E+19   2.5048E+19   2.5892E+19   2.6768E+19   2.7584E+19   2.8440E+19   2.9373E+19   3.0385E+19   3.1470E+19   3.2193E+19   3.2602E+19   3.3123E+19   3.3738E+19   3.4198E+19
    1   9.2828E-03   1.0387E+18   1.4279E+18   2.8541E+18   6.4135E+18   9.1394E+18   1.1322E+19   1.3612E+19   1.6466E+19   1.8368E+19   2.1303E+19   2.3366E+19   2.5262E+19   2.6157E+19   2.7013E+19   2.7926E+19   2.8873E+19   2.9755E+19   3.0679E+19   3.1686E+19   3.2775E+19   3.3942E+19   3.4717E+19   3.5152E+19   3.5707E+19   3.6354E+19   3.6819E+19
    1   9.6472E-03   1.1226E+18   1.5417E+18   3.0297E+18   6.8118E+18   9.7383E+18   1.2072E+19   1.4558E+19   1.7672E+19   1.9749E+19   2.2942E+19   2.5177E+19   2.7235E+19   2.8204E+19   2.9129E+19   3.0119E+19   3.1143E+19   3.2095E+19   3.3093E+19   3.4179E+19   3.5352E+19   3.6605E+19   3.7436E+19   3.7899E+19   3.8489E+19   3.9170E+19   3.9636E+19
    1   1.0026E-02   1.2133E+18   1.6648E+18   3.2176E+18   7.2364E+18   1.0377E+19   1.2868E+19   1.5564E+19   1.8962E+19   2.1231E+19   2.4705E+19   2.7127E+19   2.9360E+19   3.0409E+19   3.1411E+19   3.2482E+19   3.3589E+19   3.4617E+19   3.5695E+19   3.6866E+19   3.8130E+19   3.9476E+19   4.0366E+19   4.0858E+19   4.1484E+19   4.2201E+19   4.2664E+19
    1   1.0419E-02   1.3114E+18   1.7978E+18   3.4189E+18   7.6896E+18   1.1058E+19   1.3715E+19   1.6637E+19   2.0340E+19   2.2821E+19   2.6600E+19   2.9225E+19   3.1648E+19   3.2785E+19   3.3869E+19   3.5029E+19   3.6226E+19   3.7335E+19   3.8500E+19   3.9763E+19   4.1123E+19   4.2569E+19   4.3522E+19   4.4044E+19   4.4710E+19   4.5461E+19   4.5917E+19
    1   1.0829E-02   1.4174E+18   1.9416E+18   3.6347E+18   8.1736E+18   1.1784E+19   1.4615E+19   1.7778E+19   2.1813E+19   2.4526E+19   2.8637E+19   3.1483E+19   3.4113E+19   3.5344E+19   3.6517E+19   3.7774E+19   3.9067E+19   4.0264E+19   4.1523E+19   4.2885E+19   4.4349E+19   4.5902E+19   4.6922E+19   4.7476E+19   4.8183E+19   4.8969E+19   4.9412E+19
    1   1.1254E-02   1.5320E+18   2.0971E+18   3.8665E+18   8.6910E+18   1.2559E+19   1.5572E+19   1.8993E+19   2.3387E+19   2.6355E+19   3.0828E+19   3.3912E+19   3.6767E+19   3.8100E+19   3.9371E+19   4.0731E+19   4.2129E+19   4.3421E+19   4.4782E+19   4.6250E+19   4.7826E+19   4.9493E+19   5.0585E+19   5.1172E+19   5.1921E+19   5.2743E+19   5.3166E+19
    1   1.1695E-02   1.6558E+18   2.2652E+18   4.1157E+18   9.2445E+18   1.3385E+19   1.6589E+19   2.0286E+19   2.5068E+19   2.8315E+19   3.3182E+19   3.6526E+19   3.9625E+19   4.1068E+19   4.2445E+19   4.3916E+19   4.5429E+19   4.6823E+19   4.8293E+19   4.9876E+19   5.1572E+19   5.3361E+19   5.4529E+19   5.5150E+19   5.5945E+19   5.6802E+19   5.7197E+19
    1   1.2154E-02   1.7896E+18   2.4469E+18   4.3837E+18   9.8369E+18   1.4266E+19   1.7672E+19   2.1661E+19   2.6862E+19   3.0417E+19   3.5711E+19   3.9337E+19   4.2701E+19   4.4265E+19   4.5756E+19   4.7349E+19   4.8984E+19   5.0488E+19   5.2077E+19   5.3784E+19   5.5609E+19   5.7528E+19   5.8777E+19   5.9434E+19   6.0275E+19   6.1167E+19   6.1526E+19
    1   1.2632E-02   1.9342E+18   2.6433E+18   4.6723E+18   1.0471E+19   1.5205E+19   1.8824E+19   2.3123E+19   2.8777E+19   3.2670E+19   3.8430E+19   4.2360E+19   4.6013E+19   4.7707E+19   4.9323E+19   5.1046E+19   5.2815E+19   5.4436E+19   5.6154E+19   5.7994E+19   5.9958E+19   6.2017E+19   6.3351E+19   6.4046E+19   6.4935E+19   6.5861E+19   6.6174E+19
    1   1.3127E-02   2.0914E+18   2.8565E+18   4.9823E+18   1.1149E+19   1.6202E+19   2.0048E+19   2.4674E+19   3.0818E+19   3.5082E+19   4.1349E+19   4.5611E+19   4.9578E+19   5.1413E+19   5.3165E+19   5.5029E+19   5.6942E+19   5.8689E+19   6.0547E+19   6.2531E+19   6.4644E+19   6.6852E+19   6.8276E+19   6.9009E+19   6.9949E+19   7.0908E+19   7.1162E+19
    1   1.3643E-02   2.2453E+18   3.0735E+18   5.3324E+18   1.1911E+19   1.7317E+19   2.1412E+19   2.6394E+19   3.3055E+19   3.7707E+19   4.4513E+19   4.9130E+19   5.3431E+19   5.5418E+19   5.7314E+19   5.9329E+19   6.1397E+19   6.3280E+19   6.5288E+19   6.7425E+19   6.9696E+19   7.2063E+19   7.3584E+19   7.4356E+19   7.5348E+19   7.6338E+19   7.6520E+19
    1   1.4178E-02   2.4222E+18   3.3169E+18   5.6969E+18   1.2702E+19   1.8470E+19   2.2824E+19   2.8168E+19   3.5397E+19   4.0489E+19   4.7890E+19   5.2892E+19   5.7562E+19   5.9715E+19   6.1770E+19   6.3951E+19   6.6186E+19   6.8215E+19   7.0387E+19   7.2690E+19   7.5133E+19   7.7670E+19   7.9292E+19   8.0105E+19   8.1150E+19   8.2169E+19   8.2263E+19
    1   1.4735E-02   2.6176E+18   3.5837E+18   6.0853E+18   1.3540E+19   1.9684E+19   2.4314E+19   3.0041E+19   3.7885E+19   4.3461E+19   5.1513E+19   5.6935E+19   6.2008E+19   6.4341E+19   6.6569E+19   6.8927E+19   7.1345E+19   7.3530E+19   7.5880E+19   7.8361E+19   8.0988E+19   8.3706E+19   8.5436E+19   8.6290E+19   8.7390E+19   8.8436E+19   8.8422E+19
    1   1.5313E-02   2.8281E+18   3.8714E+18   6.5051E+18   1.4441E+19   2.0979E+19   2.5906E+19   3.2034E+19   4.0540E+19   4.6643E+19   5.5403E+19   6.1280E+19   6.6790E+19   6.9320E+19   7.1735E+19   7.4285E+19   7.6900E+19   7.9254E+19   8.1795E+19   8.4470E+19   8.7293E+19   9.0204E+19   9.2048E+19   9.2944E+19   9.4100E+19   9.5169E+19   9.5027E+19
    1   1.5914E-02   3.0554E+18   4.1823E+18   6.9583E+18   1.5408E+19   2.2358E+19   2.7606E+19   3.4151E+19   4.3372E+19   5.0050E+19   5.9580E+19   6.5950E+19   7.1936E+19   7.4678E+19   7.7296E+19   8.0054E+19   8.2883E+19   8.5417E+19   8.8166E+19   9.1047E+19   9.4082E+19   9.7199E+19   9.9163E+19   1.0010E+20   1.0131E+20   1.0240E+20   1.0211E+20
    1   1.6539E-02   3.3009E+18   4.5182E+18   7.4477E+18   1.6444E+19   2.3825E+19   2.9421E+19   3.6402E+19   4.6392E+19   5.3696E+19   6.4064E+19   7.0967E+19   7.7470E+19   8.0443E+19   8.3282E+19   8.6265E+19   8.9324E+19   9.2053E+19   9.5027E+19   9.8130E+19   1.0139E+20   1.0473E+20   1.0682E+20   1.0780E+20   1.0907E+20   1.1017E+20   1.0970E+20
    1   1.7188E-02   3.5660E+18   4.8812E+18   7.9762E+18   1.7557E+19   2.5385E+19   3.1361E+19   3.8795E+19   4.9612E+19   5.7596E+19   6.8876E+19   7.6357E+19   8.3422E+19   8.6647E+19   8.9725E+19   9.2950E+19   9.6259E+19   9.9196E+19   1.0241E+20   1.0576E+20   1.0926E+20   1.1283E+20   1.1505E+20   1.1608E+20   1.1740E+20   1.1851E+20   1.1783E+20
    1   1.7863E-02   3.8523E+18   5.2734E+18   8.5472E+18   1.8750E+19   2.7045E+19   3.3434E+19   4.1340E+19   5.3046E+19   6.1768E+19   7.4041E+19   8.2145E+19   8.9823E+19   9.3320E+19   9.6658E+19   1.0015E+20   1.0372E+20   1.0689E+20   1.1037E+20   1.1397E+20   1.1773E+20   1.2155E+20   1.2391E+20   1.2498E+20   1.2636E+20   1.2747E+20   1.2654E+20
    1   1.8564E-02   4.1615E+18   5.6971E+18   9.1642E+18   2.0031E+19   2.8811E+19   3.5650E+19   4.4047E+19   5.6706E+19   6.6228E+19   7.9582E+19   8.8361E+19   9.6706E+19   1.0050E+20   1.0412E+20   1.0789E+20   1.1176E+20   1.1516E+20   1.1893E+20   1.2280E+20   1.2685E+20   1.3093E+20   1.3344E+20   1.3454E+20   1.3598E+20   1.3708E+20   1.3587E+20
    1   1.9293E-02   4.4952E+18   6.1549E+18   9.8310E+18   2.1406E+19   3.0688E+19   3.8020E+19   4.6929E+19   6.0609E+19   7.0995E+19   8.5526E+19   9.5035E+19   1.0410E+20   1.0822E+20   1.1215E+20   1.1622E+20   1.2041E+20   1.2407E+20   1.2814E+20   1.3232E+20   1.3666E+20   1.4102E+20   1.4368E+20   1.4483E+20   1.4632E+20   1.4740E+20   1.4586E+20
    1   2.0051E-02   4.8556E+18   6.6495E+18   1.0552E+19   2.2882E+19   3.2684E+19   4.0555E+19   4.9997E+19   6.4770E+19   7.6090E+19   9.1901E+19   1.0220E+20   1.1206E+20   1.1652E+20   1.2078E+20   1.2519E+20   1.2972E+20   1.3366E+20   1.3806E+20   1.4255E+20   1.4721E+20   1.5187E+20   1.5469E+20   1.5588E+20   1.5742E+20   1.5846E+20   1.5656E+20
    1   2.0838E-02   5.2447E+18   7.1838E+18   1.1331E+19   2.4465E+19   3.4807E+19   4.3267E+19   5.3266E+19   6.9205E+19   8.1533E+19   9.8737E+19   1.0989E+20   1.2061E+20   1.2545E+20   1.3007E+20   1.3483E+20   1.3973E+20   1.4398E+20   1.4874E+20   1.5357E+20   1.5857E+20   1.6354E+20   1.6653E+20   1.6775E+20   1.6934E+20   1.7034E+20   1.6800E+20
    1   2.1656E-02   5.6647E+18   7.7610E+18   1.2173E+19   2.6165E+19   3.7064E+19   4.6169E+19   5.6751E+19   7.3932E+19   8.7346E+19   1.0607E+20   1.1814E+20   1.2979E+20   1.3505E+20   1.4006E+20   1.4521E+20   1.5051E+20   1.5508E+20   1.6022E+20   1.6542E+20   1.7079E+20   1.7609E+20   1.7926E+20   1.8051E+20   1.8214E+20   1.8307E+20   1.8025E+20
    1   2.2506E-02   6.1180E+18   8.3845E+18   1.3083E+19   2.7990E+19   3.9465E+19   4.9274E+19   6.0468E+19   7.8970E+19   9.3553E+19   1.1392E+20   1.2699E+20   1.3966E+20   1.4537E+20   1.5080E+20   1.5637E+20   1.6210E+20   1.6703E+20   1.7258E+20   1.7817E+20   1.8393E+20   1.8959E+20   1.9293E+20   1.9421E+20   1.9587E+20   1.9672E+20   1.9335E+20
    1   2.3389E-02   6.6074E+18   9.0579E+18   1.4067E+19   2.9949E+19   4.2021E+19   5.2597E+19   6.4434E+19   8.4340E+19   1.0018E+20   1.2234E+20   1.3649E+20   1.5027E+20   1.5647E+20   1.6235E+20   1.6837E+20   1.7457E+20   1.7988E+20   1.8587E+20   1.9189E+20   1.9806E+20   2.0409E+20   2.0762E+20   2.0893E+20   2.1062E+20   2.1136E+20   2.0735E+20
    1   2.4307E-02   7.1355E+18   9.7853E+18   1.5131E+19   3.2052E+19   4.4741E+19   5.6153E+19   6.8668E+19   9.0061E+19   1.0725E+20   1.3136E+20   1.4667E+20   1.6166E+20   1.6839E+20   1.7476E+20   1.8128E+20   1.8798E+20   1.9371E+20   2.0017E+20   2.0664E+20   2.1326E+20   2.1968E+20   2.2341E+20   2.2472E+20   2.2643E+20   2.2704E+20   2.2232E+20
    1   2.5262E-02   7.7053E+18   1.0571E+19   1.6281E+19   3.4310E+19   4.7638E+19   5.9960E+19   7.3192E+19   9.6157E+19   1.1480E+20   1.4102E+20   1.5760E+20   1.7389E+20   1.8120E+20   1.8811E+20   1.9516E+20   2.0241E+20   2.0857E+20   2.1555E+20   2.2251E+20   2.2960E+20   2.3644E+20   2.4036E+20   2.4168E+20   2.4340E+20   2.4384E+20   2.3832E+20
    1   2.6253E-02   8.3202E+18   1.1419E+19   1.7524E+19   3.6734E+19   5.0727E+19   6.4035E+19   7.8026E+19   1.0265E+20   1.2285E+20   1.5137E+20   1.6931E+20   1.8702E+20   1.9497E+20   2.0245E+20   2.1007E+20   2.1792E+20   2.2457E+20   2.3209E+20   2.3957E+20   2.4716E+20   2.5444E+20   2.5856E+20   2.5989E+20   2.6160E+20   2.6184E+20   2.5541E+20
    1   2.7284E-02   8.9835E+18   1.2336E+19   1.8868E+19   3.9336E+19   5.4020E+19   6.8398E+19   8.3194E+19   1.0957E+20   1.3143E+20   1.6246E+20   1.8187E+20   2.0113E+20   2.0976E+20   2.1786E+20   2.2611E+20   2.3459E+20   2.4176E+20   2.4988E+20   2.5791E+20   2.6604E+20   2.7378E+20   2.7811E+20   2.7942E+20   2.8112E+20   2.8111E+20   2.7366E+20
    1   2.8355E-02   9.6992E+18   1.3325E+19   2.0322E+19   4.2130E+19   5.7535E+19   7.3070E+19   8.8721E+19   1.1695E+20   1.4059E+20   1.7432E+20   1.9533E+20   2.1627E+20   2.2565E+20   2.3442E+20   2.4334E+20   2.5252E+20   2.6025E+20   2.6900E+20   2.7762E+20   2.8633E+20   2.9455E+20   2.9909E+20   3.0037E+20   3.0204E+20   3.0173E+20   2.9314E+20
    1   2.9468E-02   1.0471E+19   1.4393E+19   2.1893E+19   4.5130E+19   6.1288E+19   7.8072E+19   9.4633E+19   1.2481E+20   1.5036E+20   1.8703E+20   2.0976E+20   2.3252E+20   2.4271E+20   2.5221E+20   2.6186E+20   2.7178E+20   2.8012E+20   2.8955E+20   2.9881E+20   3.0813E+20   3.1685E+20   3.2161E+20   3.2285E+20   3.2446E+20   3.2381E+20   3.1394E+20
    1   3.0625E-02   1.1304E+19   1.5547E+19   2.3591E+19   4.8351E+19   6.5298E+19   8.3428E+19   1.0096E+20   1.3318E+20   1.6078E+20   2.0063E+20   2.2523E+20   2.4996E+20   2.6103E+20   2.7133E+20   2.8175E+20   2.9249E+20   3.0149E+20   3.1164E+20   3.2158E+20   3.3156E+20   3.4080E+20   3.4578E+20   3.4695E+20   3.4848E+20   3.4743E+20   3.3614E+20
    1   3.1827E-02   1.2201E+19   1.6792E+19   2.5426E+19   5.1809E+19   6.9587E+19   8.9164E+19   1.0773E+20   1.4211E+20   1.7189E+20   2.1518E+20   2.4180E+20   2.6867E+20   2.8070E+20   2.9185E+20   3.0313E+20   3.1474E+20   3.2444E+20   3.3538E+20   3.4605E+20   3.5671E+20   3.6651E+20   3.7170E+20   3.7279E+20   3.7422E+20   3.7269E+20   3.5981E+20
    1   3.3076E-02   1.3170E+19   1.8136E+19   2.7411E+19   5.5522E+19   7.4177E+19   9.5307E+19   1.1498E+20   1.5163E+20   1.8373E+20   2.3075E+20   2.5955E+20   2.8875E+20   3.0181E+20   3.1389E+20   3.2609E+20   3.3865E+20   3.4911E+20   3.6088E+20   3.7233E+20   3.8373E+20   3.9411E+20   3.9951E+20   4.0050E+20   4.0178E+20   3.9971E+20   3.8506E+20
    1   3.4375E-02   1.4213E+19   1.9588E+19   2.9555E+19   5.9510E+19   7.9090E+19   1.0189E+20   1.2274E+20   1.6179E+20   1.9637E+20   2.4742E+20   2.7857E+20   3.1029E+20   3.2447E+20   3.3756E+20   3.5074E+20   3.6433E+20   3.7561E+20   3.8829E+20   4.0057E+20   4.1275E+20   4.2372E+20   4.2933E+20   4.3018E+20   4.3130E+20   4.2859E+20   4.1197E+20
    1   3.5724E-02   1.5338E+19   2.1154E+19   3.1874E+19   6.3791E+19   8.4354E+19   1.0893E+20   1.3104E+20   1.7263E+20   2.0984E+20   2.6525E+20   2.9894E+20   3.3340E+20   3.4879E+20   3.6297E+20   3.7722E+20   3.9192E+20   4.0408E+20   4.1772E+20   4.3089E+20   4.4389E+20   4.5548E+20   4.6129E+20   4.6199E+20   4.6289E+20   4.5945E+20   4.4065E+20
    1   3.7127E-02   1.6551E+19   2.2844E+19   3.4380E+19   6.8389E+19   8.9996E+19   1.1648E+20   1.3994E+20   1.8420E+20   2.2422E+20   2.8432E+20   3.2076E+20   3.5818E+20   3.7488E+20   3.9024E+20   4.0565E+20   4.2154E+20   4.3465E+20   4.4933E+20   4.6345E+20   4.7733E+20   4.8956E+20   4.9556E+20   4.9607E+20   4.9670E+20   4.9243E+20   4.7120E+20
    1   3.8584E-02   1.7858E+19   2.4668E+19   3.7090E+19   7.3325E+19   9.6045E+19   1.2457E+20   1.4947E+20   1.9656E+20   2.3955E+20   3.0473E+20   3.4412E+20   3.8475E+20   4.0286E+20   4.1951E+20   4.3617E+20   4.5336E+20   4.6748E+20   4.8327E+20   4.9840E+20   5.1321E+20   5.2610E+20   5.3228E+20   5.3256E+20   5.3287E+20   5.2764E+20   5.0373E+20
    1   4.0099E-02   1.9265E+19   2.6636E+19   4.0019E+19   7.8627E+19   1.0253E+20   1.3323E+20   1.5967E+20   2.0977E+20   2.5591E+20   3.2655E+20   3.6912E+20   4.1323E+20   4.3288E+20   4.5092E+20   4.6892E+20   4.8751E+20   5.0272E+20   5.1971E+20   5.3592E+20   5.5170E+20   5.6528E+20   5.7162E+20   5.7163E+20   5.7155E+20   5.6524E+20   5.3836E+20
    1   4.1673E-02   2.0782E+19   2.8760E+19   4.3186E+19   8.4320E+19   1.0950E+20   1.4251E+20   1.7060E+20   2.2390E+20   2.7336E+20   3.4990E+20   3.9589E+20   4.4376E+20   4.6506E+20   4.8462E+20   5.0408E+20   5.2418E+20   5.4055E+20   5.5883E+20   5.7619E+20   5.9300E+20   6.0728E+20   6.1375E+20   6.1345E+20   6.1292E+20   6.0538E+20   5.7521E+20
    1   4.3309E-02   2.2416E+19   3.1051E+19   4.6611E+19   9.0434E+19   1.1697E+20   1.5245E+20   1.8230E+20   2.3901E+20   2.9199E+20   3.7488E+20   4.2454E+20   4.7649E+20   4.9957E+20   5.2077E+20   5.4180E+20   5.6353E+20   5.8115E+20   6.0081E+20   6.1940E+20   6.3730E+20   6.5229E+20   6.5887E+20   6.5820E+20   6.5713E+20   6.4820E+20   6.1442E+20
    1   4.5009E-02   2.4175E+19   3.3522E+19   5.0315E+19   9.7001E+19   1.2499E+20   1.6310E+20   1.9484E+20   2.5519E+20   3.1187E+20   4.0159E+20   4.5519E+20   5.1156E+20   5.3657E+20   5.5955E+20   5.8227E+20   6.0575E+20   6.2471E+20   6.4586E+20   6.6575E+20   6.8480E+20   7.0052E+20   7.0717E+20   7.0608E+20   7.0438E+20   6.9389E+20   6.5610E+20
